Wetland Plant List - Adapted for Alberta,,Regional Plant List - US Army Corps of Engineers,,,,
Scientific Name (ACIMS),Common Name (ACIMS),WMVC,GP,NCNE,AK,At least 1 Indicator Status?
Abies balsamea,balsam fir,,FAC,FAC,,Y
Abies bifolia,subalpine fir,FACU,,,,Y
Abutilon theophrasti,velvetleaf,FACU,UPL,FACU,,Y
Acer glabrum,mountain maple,FACU,FAC,,FACU,Y
Acer negundo,Manitoba maple,FAC,FAC,FAC,,Y
Achillea alpina,many-flowered yarrow,,,,,N
Achillea millefolium,common yarrow,FACU,FACU,FACU,FACU,Y
Achillea ptarmica,sneezewort yarrow,FACU,FACU,FACU,FACU,Y
Achnatherum hymenoides,Indian rice grass,UPL,FACU,FACU,,Y
Achnatherum nelsonii,Nelson's needlegrass,UPL,UPL,,,Y
Achnatherum richardsonii,Richardson needle grass,UPL,FACU,,FACU,Y
Aconitum delphiniifolium,monkshood,,,,FAC,Y
Acorus americanus,sweet flag,OBL,OBL,OBL,OBL,Y
Actaea rubra,red and white baneberry,FACU,FACU,FACU,FAC,Y
Adenocaulon bicolor,pathfinder,,,,,N
Adiantum aleuticum,western maidenhair fern,FAC,FAC,FACU,FAC,Y
Adoxa moschatellina,moschatel,FAC,FAC,FAC,FAC,Y
Agastache foeniculum,giant hyssop,,,,,N
Agoseris aurantiaca,orange false dandelion,FACU,,,FAC,Y
Agoseris glauca,yellow false dandelion,FAC,FACU,FACU,FAC,Y
Agoseris lackschewitzii,pink false dandelion,,,,,N
Agrimonia striata,agrimony,FACU,FACU,FACU,,Y
Agropyron cristatum,crested wheatgrass,,,,,N
Agropyron fragile,Siberian wheatgrass,,,,,N
Agropyron x brevifolium,wheatgrass hybrid,,,,,N
Agrostemma githago,common corncockle,,,,,N
Agrostis exarata,spike redtop,FACW,FACW,FAC,FACW,Y
Agrostis gigantea,giant bentgrass,FAC,FACW,FACW,FAC,Y
Agrostis mertensii,northern bent grass,FACU,FACU,FACU,FACU,Y
Agrostis scabra,rough hair grass,FAC,FAC,FAC,FAC,Y
Agrostis stolonifera,redtop,FAC,FACW,FACW,FAC,Y
Agrostis variabilis,alpine redtop,,,,,N
Alisma gramineum,narrow-leaved water-plantain,OBL,OBL,OBL,,Y
Alisma triviale,broad-leaved water-plantain,OBL,OBL,OBL,OBL,Y
Alliaria petiolata,garlic mustard,FACU,FACU,FACU,FACU,Y
Allium cernuum,nodding onion,FACU,UPL,FACU,,Y
Allium geyeri,Geyer's onion,FACU,FACU,,,Y
Allium schoenoprasum,wild chives,FACW,FACU,FACU,FAC,Y
Allium textile,prairie onion,,,,,N
Almutaster pauciflorus,few-flowered aster,FACW,FACW,,,Y
Alnus incana,alder,FACW,FACW,FACW,FAC,Y
Alnus viridis,green alder,FACW,FAC,FAC,FAC,Y
Alopecurus aequalis,short-awned foxtail,OBL,OBL,OBL,OBL,Y
Alopecurus arundinaceus,creeping foxtail,FAC,FACW,,,Y
Alopecurus carolinianus,Carolina foxtail,FACW,FACW,FACW,,Y
Alopecurus geniculatus,water foxtail,OBL,OBL,OBL,OBL,Y
Alopecurus magellanicus,alpine foxtail,FACW,FACW,,FACW,Y
Alopecurus pratensis,meadow foxtail,FAC,FACW,FAC,FACW,Y
Alyssum alyssoides,small alyssum,,,,,N
Alyssum desertorum,desert alyssum,,,,,N
Alyssum murale,yellow alyssum,,,,,N
Amaranthus albus,white amaranth,FACU,FACU,FACU,FACU,Y
Amaranthus blitoides,prostrate amaranth,FAC,FAC,FACU,UPL,Y
Amaranthus californicus,Californian amaranth,FACW,FACW,,,Y
Amaranthus powellii,Powell's amaranth,,,,,N
Amaranthus retroflexus,red-root pigweed,FACU,FACU,FACU,UPL,Y
Ambrosia acanthicarpa,bur ragweed,,,,,N
Ambrosia artemisiifolia,common ragweed,FACU,FACU,FACU,FACU,Y
Ambrosia psilostachya,perennial ragweed,FACU,FACU,FAC,,Y
Ambrosia trifida,great ragweed,FAC,FAC,FAC,FAC,Y
Amelanchier alnifolia,saskatoon,FACU,FACU,FACU,UPL,Y
Amphiscirpus nevadensis,Nevada bulrush,,,,,N
Amsinckia menziesii,fiddle-neck,,,,,N
Anaphalis margaritacea,pearly everlasting,FACU,FACU,FACU,UPL,Y
Andromeda polifolia,bog rosemary,OBL,OBL,OBL,FACW,Y
Androsace chamaejasme,sweet-flowered androsace,FACU,FACU,,FACU,Y
Androsace occidentalis,western fairy candelabra,FACU,FACU,UPL,,Y
Androsace septentrionalis,northern fairy candelabra,FACU,FACU,FAC,UPL,Y
Anemone canadensis,Canada anemone,FAC,FACW,FACW,,Y
Anemone cylindrica,long-fruited anemone,,,,,N
Anemone lithophila,Drummond's anemone,,,,,N
Anemone multifida,cut-leaved anemone,,,,,N
Anemone narcissiflora,narcissus anemone,FAC,FAC,,FACU,Y
Anemone occidentalis,western anemone,,,,,N
Anemone parviflora,small wood anemone,FACW,FACU,,FACU,Y
Anemone patens,prairie crocus,,,,,N
Anemone quinquefolia,wood anemone,,FAC,FACU,,Y
Anemone richardsonii,yellow anemone,,,,FAC,Y
Anemone virginiana,Virginia anemone,FACU,FACU,FACU,,Y
Anethum graveolens,dill,,,,,N
Angelica arguta,white angelica,FACW,,,,Y
Angelica dawsonii,yellow angelica,FACW,,,,Y
Angelica genuflexa,kneeling angelica,FACW,,,FACW,Y
Antennaria alpina,alpine everlasting,FACU,,,FACU,Y
Antennaria anaphaloides,tall everlasting,,,,,N
Antennaria aromatica,scented pussytoes,,,,,N
Antennaria corymbosa,corymbose everlasting,FAC,,,,Y
Antennaria dimorpha,cushion everlasting,,,,,N
Antennaria howellii,small pussytoes,,,,,N
Antennaria lanata,woolly everlasting,,,,,N
Antennaria luzuloides,silvery everlasting,,,,,N
Antennaria media,Rocky Mountain pussytoes,FAC,,,,Y
Antennaria microphylla,littleleaf pussytoes,,,,,N
Antennaria monocephala,one-headed everlasting,,,,,N
Antennaria neglecta,broad-leaved everlasting,FACU,FACU,UPL,,Y
Antennaria parvifolia,small-leaved everlasting,,,,,N
Antennaria pulcherrima,showy everlasting,FAC,,,FAC,Y
Antennaria racemosa,racemose everlasting,,,,,N
Antennaria rosea,rosy everlasting,,,,,N
Antennaria umbrinella,brown-bracted mountain everlasting,FACU,FACU,,,Y
Anthemis cotula,mayweed,FACU,FACU,FACU,FACU,Y
Anthoxanthum hirtum,sweet grass,FACW,FACW,FACW,FACW,Y
Anthoxanthum monticola,alpine sweetgrass,,,,,N
Apocynum androsaemifolium,spreading dogbane,FACU,UPL,UPL,UPL,Y
Apocynum cannabinum,Indian hemp,FAC,FAC,FAC,,Y
Apocynum x medium,intermediate dogbane,,,,,N
Aquilegia brevistyla,blue columbine,,,,,N
Aquilegia flavescens,yellow columbine,,,,,N
Aquilegia formosa,Sitka columbine,FAC,,,FACU,Y
Aquilegia jonesii,Jones' columbine,,,,,N
Arabidopsis lyrata,lyreleaf rockcress,FACU,,FACU,FACU,Y
Arabis eschscholtziana,Eschscholtz's rockcress,FACU,FACU,FACU,FACU,Y
Arabis nuttallii,Nuttall's rock cress,,,,,N
Arabis pycnocarpa,hairy rockcress,FACU,FACU,FACU,FACU,Y
Aralia nudicaulis,wild sarsaparilla,FACU,FACU,FACU,,Y
Arceuthobium americanum,dwarf mistletoe,,,,,N
Arctagrostis latifolia,wide-leaved polargrass,,,,FACW,Y
Arctium lappa,great burdock,,,,,N
Arctium minus,common burdock,UPL,FACU,FACU,,Y
Arctium tomentosum,woolly burdock,,,,,N
Arctostaphylos rubra,alpine bearberry,,,,,N
Arctostaphylos uva-ursi,common bearberry,FACU,UPL,UPL,UPL,Y
Arenaria longipedunculata,sandwort,,,,,N
Arenaria serpyllifolia,thyme-leaved sandwort,FACU,FACU,FAC,,Y
Arethusa bulbosa,dragon's mouth,,OBL,OBL,,Y
Aristida purpurea,red three-awn,,,,,N
Armoracia rusticana,horse-radish,,,,,N
Arnica angustifolia,alpine arnica,,,,,N
Arnica chamissonis,leafy arnica,FACW,FACW,,FACW,Y
Arnica cordifolia,heart-leaved arnica,,,,,N
Arnica fulgens,shining arnica,UPL,UPL,,,Y
Arnica gracilis,graceful arnica,,,,,N
Arnica lanceolata,lanceleaf arnica,FACW,FAC,FAC,FAC,Y
Arnica latifolia,broad-leaved arnica,FAC,FAC,,FAC,Y
Arnica lonchophylla,spear-leaved arnica,,,,,N
Arnica longifolia,long-leaved arnica,FACW,FACW,,,Y
Arnica louiseana,Lake Louise arnica,,,,,N
Arnica mollis,cordilleran arnica,FAC,FAC,FAC,FACW,Y
Arnica ovata,lawless arnica,FACW,FACW,,FACW,Y
Arnica parryi,nodding arnica,,,,,N
Arnica rydbergii,narrow-leaved arnica,,,,,N
Arnica sororia,twin arnica,,,,,N
Artemisia abrotanum,southernwood,,,,,N
Artemisia absinthium,absinthe wormwood,,,,,N
Artemisia biennis,biennial sagewort,FACW,FACU,FACW,FAC,Y
Artemisia borealis ssp. borealis,northern wormwood,FACU,UPL,UPL,UPL,Y
Artemisia campestris,plains wormwood,FACU,UPL,UPL,UPL,Y
Artemisia cana,silver sagebrush,FACU,FACU,,FACU,Y
Artemisia dracunculus,dragonwort,FACU,,,,Y
Artemisia frigida,pasture sagewort,,,,,N
Artemisia furcata,forked wormwood,,,,,N
Artemisia longifolia,long-leaved sagewort,,,,,N
Artemisia ludoviciana,prairie sagewort,FACU,UPL,UPL,FACU,Y
Artemisia michauxiana,Michaux's sagewort,,,,,N
Artemisia norvegica,mountain sagewort,FACU,FACW,,FACU,Y
Artemisia tilesii,Herriot's sagewort,FACU,FACU,,FACU,Y
Artemisia tridentata,big sagebrush,,,,,N
Artemisia vulgaris,common wormwood,UPL,UPL,UPL,UPL,Y
Aruncus dioicus,common goatsbeard,FACU,,FACU,UPL,Y
Asarum canadense,Canada wild ginger,,FACU,UPL,,Y
Asclepias ovalifolia,low milkweed,,,,,N
Asclepias speciosa,showy milkweed,FAC,FAC,FAC,,Y
Asclepias viridiflora,green milkweed,,,,,N
Askellia elegans,elegant hawksbeard,,,,,N
Askellia nana,dwarf hawk's-beard,,,,,N
Asparagus officinalis,asparagus,FACU,FACU,FACU,,Y
Asperugo procumbens,madwort,UPL,UPL,FACU,UPL,Y
Asperula arvensis,quinsywort,,,,,N
Asplenium viride,green spleenwort,,,,,N
Aster alpinus,alpine aster,,,,,N
Astragalus agrestis,purple milk vetch,FACW,FACU,FACW,,Y
Astragalus alpinus,alpine milkvetch,FACU,FAC,FAC,FAC,Y
Astragalus americanus,American milk vetch,FAC,FAC,,FAC,Y
Astragalus australis,Indian milkvetch,,,,,N
Astragalus bisulcatus,two-grooved milkvetch,,,,,N
Astragalus bodinii,Bodin's milk vetch,FACW,FAC,,FAC,Y
Astragalus bourgovii,Bourgov's milk vetch,,,,,N
Astragalus canadensis,Canadian milkvetch,FACW,FAC,FAC,,Y
Astragalus cicer,cicer milk vetch,,,,,N
Astragalus crassicarpus,ground-plum,,,,,N
Astragalus drummondii,Drummond's milk vetch,,,,,N
Astragalus eucosmus,elegant milk-vetch,FACU,FACU,FACU,UPL,Y
Astragalus flexuosus,slender milkvetch,,,,,N
Astragalus gilviflorus,cushion milkvetch,,,,,N
Astragalus kentrophyta,prickly milk vetch,,,,,N
Astragalus laxmannii,ascending purple milk-vetch,,,,,N
Astragalus lotiflorus,low milk vetch,,,,,N
Astragalus miser,timber milkvetch,,,,,N
Astragalus missouriensis,Missouri milkvetch,,,,,N
Astragalus pectinatus,narrow-leaved milk vetch,,,,,N
Astragalus purshii,Pursh's milkvetch,,,,,N
Astragalus robbinsii,Robbins' milk vetch,FAC,FAC,UPL,FAC,Y
Astragalus spatulatus,tufted milk vetch,,,,,N
Astragalus tenellus,loose-flowered milk vetch,,,,,N
Astragalus vexilliflexus,few-flowered milkvetch,,,,,N
Athyrium distentifolium var. americanum,alpine lady fern,FAC,FAC,,FAC,Y
Athyrium filix-femina,lady fern,FAC,FAC,FAC,,Y
Atriplex argentea,silver saltbush,FAC,FAC,FAC,,Y
Atriplex canescens,four-wing saltbush,,,,,N
Atriplex dioica,saline saltbush,UPL,FAC,FAC,,Y
Atriplex gardneri,Gardner's saltbush,,,,,N
Atriplex glabriuscula,glabrous orach,,FACU,FACU,,Y
Atriplex heterosperma,Russian atriplex,,,,,N
Atriplex hortensis,garden orache,FAC,FAC,FAC,FACU,Y
Atriplex oblongifolia,saltbush,,,,,N
Atriplex patula,spear orach,FACW,FACW,FACW,FACW,Y
Atriplex powellii,Powell's saltbush,,,,,N
Atriplex prostrata,prostrate saltbush,FAC,FACW,FAC,,Y
Atriplex rosea,red scale saltbush,FACU,FACU,FACU,,Y
Atriplex suckleyi,endolepis,,,,,N
Atriplex truncata,saltbush,FACU,FAC,,,Y
Avena fatua,wild oat,,,,,N
Avena sativa,cultivated oat,UPL,FACU,UPL,UPL,Y
Avenula hookeri,Hooker's oat grass,,,,,N
Axyris amaranthoides,Russian pigweed,,,,,N
Bacopa rotundifolia,water hyssop,OBL,OBL,OBL,,Y
Balsamorhiza sagittata,balsamroot,,,,,N
Barbarea orthoceras,American winter cress,FACW,OBL,OBL,FACW,Y
Barbarea vulgaris,yellow rocket,FAC,FACU,FAC,FACU,Y
Bassia hyssopifolia,five-hook bassia,FACU,FACU,FACU,,Y
Beckmannia syzigachne,slough grass,OBL,OBL,OBL,OBL,Y
Berberis repens,creeping mahonia,,,,,N
Berberis vulgaris,common barberry,UPL,UPL,FACU,,Y
Berteroa incana,hoary alyssum,,,,,N
Besseya wyomingensis,kittentails,,,,,N
Betula glandulosa,bog birch,OBL,OBL,OBL,FAC,Y
Betula nana,arctic dwarf birch,,,,FAC,Y
Betula neoalaskana,Alaska birch,,,,FACU,Y
Betula occidentalis,water birch,FACW,FACW,,FAC,Y
Betula papyrifera,white birch,FAC,FACU,FACU,FACU,Y
Betula pumila,dwarf birch,OBL,OBL,OBL,,Y
Bidens cernua,nodding beggarticks,OBL,OBL,OBL,OBL,Y
Bidens frondosa,common beggarticks,FACW,FACW,FACW,FACW,Y
Bidens tripartita,tall beggarticks,FACW,FACW,FACW,FACW,Y
Bidens vulgata,tall beggarticks,OBL,FAC,FAC,,Y
Bistorta vivipara,alpine bistort,FAC,FACW,FACW,FAC,Y
Blysmopsis rufa,red bulrush,,,,OBL,Y
Boechera calderi,Calder's rockcress,,,,,N
Boechera collinsii,Collins' rockcress,FACU,UPL,,UPL,Y
Boechera drepanoloba,soldier rockcress,,,,,N
Boechera grahamii,limestone rockcress,FACU,FACU,FACU,FACU,Y
Boechera lemmonii,Lemmon's rockcress,UPL,UPL,,UPL,Y
Boechera lyallii,Lyall's rockcress,,,,,N
Boechera pendulocarpa,dangle-pod rockcress,,,,,N
Boechera retrofracta,reflexed rockcress,,,,,N
Boechera stricta,Drummond's rock cress,FACU,FACU,FACU,FACU,Y
Bolboschoenus fluviatilis,river bulrush,,,,,N
Bolboschoenus maritimus,alkali bulrush,,,,,N
Borago officinalis,oxtongue,,,,,N
Boschniakia rossica,ground-cone,,,,FACU,Y
Botrychium ascendens,ascending grape fern,FACU,FAC,FACU,FACU,Y
Botrychium campestre,field grape fern,,,,,N
Botrychium crenulatum,scalloped grapefern,FACW,,,,Y
Botrychium hesperium,western grape fern,FACU,FACU,UPL,,Y
Botrychium lanceolatum,triangle moonwort,FACW,FACW,FACW,FAC,Y
Botrychium lineare,straight-leaf moonwort,,,,,N
Botrychium lunaria,moonwort,FAC,FAC,FACW,FACW,Y
Botrychium matricariifolium,chamomile grape-fern,FACU,FACU,FACU,,Y
Botrychium michiganense,Michigan grapefern,,,,,N
Botrychium minganense,Mingan grape fern,,,,,N
Botrychium pallidum,pale moonwort,,,,,N
Botrychium paradoxum,paradoxical grape fern,,,,,N
Botrychium pedunculosum,stalked grape fern,,,,,N
Botrychium pinnatum,northwestern grapefern,UPL,UPL,,UPL,Y
Botrychium simplex,dwarf grape fern,FAC,FAC,FAC,FACU,Y
Botrychium spathulatum,spatulate grape fern,,,,,N
Botrychium tunux,moosewort,,,,,N
Botrychium virginianum,Virginia grape fern,,,,,N
Botrychium x watertonense,Waterton grapefern,,,,,N
Bouteloua curtipendula,side-oats grama,,,,,N
Bouteloua gracilis,blue grama,,,,,N
Brasenia schreberi,watershield,OBL,OBL,OBL,OBL,Y
Brassica campestris,rape,,,,,N
Brassica juncea,Indian mustard,UPL,FACU,UPL,UPL,Y
Brassica napus,rutabaga,,,,,N
Brassica nigra,black mustard,,,,,N
Brassica rapa,Bird's rape,FACU,UPL,UPL,UPL,Y
Braya glabella,smooth braya,FACW,FACU,,FAC,Y
Braya humilis,low braya,UPL,FACU,FACU,FAC,Y
Brickellia grandiflora,large-flowered brickellia,,,,,N
Briza maxima,big quaking grass,,,,,N
Bromus aleutensis,Alaska brome,,,,,N
Bromus carinatus,keeled brome,,,,,N
Bromus ciliatus,fringed brome,FAC,FAC,FACW,FACU,Y
Bromus commutatus,hairy chess,,,,,N
Bromus hordeaceus,soft chess,FACU,UPL,UPL,FACU,Y
Bromus inermis,smooth brome,UPL,UPL,UPL,UPL,Y
Bromus japonicus,Japanese chess,,,,,N
Bromus latiglumis,Canada brome,,FACW,FACW,,Y
Bromus marginatus,mountain brome,,,,,N
Bromus porteri,Porter's brome,,,,,N
Bromus pumpellianus,Pumpelly brome,,,,,N
Bromus richardsonii,Richardson's brome,FACU,FACU,,FACU,Y
Bromus secalinus,rye chess,,,,,N
Bromus squarrosus,field brome,,,,,N
Bromus tectorum,downy brome,,,,,N
Bromus vulgaris,woodland brome,FACU,UPL,,,Y
Bupleurum americanum,thorough-wax,,,,,N
Butomus umbellatus,flowering-rush,OBL,OBL,OBL,,Y
Calamagrostis canadensis,bluejoint,FACW,FACW,OBL,FAC,Y
Calamagrostis lapponica,Lapland reed grass,,,,FAC,Y
Calamagrostis montanensis,plains reed grass,,,,,N
Calamagrostis purpurascens,purple reed grass,,,,,N
Calamagrostis rubescens,pine reed grass,,,,,N
Calamagrostis stricta,narrow reed grass,FACW,FACW,FACW,FACW,Y
Calamovilfa longifolia,sand grass,,,,,N
Calla palustris,water arum,,OBL,OBL,OBL,Y
Callitriche hermaphroditica,northern water-starwort,OBL,OBL,OBL,OBL,Y
Callitriche palustris,spring water-starwort,OBL,OBL,OBL,OBL,Y
Callitriche stenoptera,narrow-winged water-starwort,FACW,OBL,,OBL,Y
Calochortus apiculatus,mariposa lily,,,,,N
Caltha leptosepala,mountain marsh-marigold,OBL,OBL,,OBL,Y
Caltha natans,floating marsh-marigold,,,OBL,OBL,Y
Caltha palustris,marsh-marigold,OBL,OBL,OBL,OBL,Y
Calypso bulbosa,Venus'-slipper,FACU,FACW,FACW,FAC,Y
Calystegia sepium,wild morning-glory,FAC,FAC,FAC,FAC,Y
Camassia quamash,blue camas,FACW,,,,Y
Camelina alyssum,flat-seed false-flax,FACU,FACU,,,Y
Camelina microcarpa,small-seeded false flax,FACU,UPL,UPL,,Y
Camelina sativa,large-seeded false flax,FACU,FACU,FACU,UPL,Y
Campanula aparinoides,marsh bellflower,OBL,OBL,OBL,,Y
Campanula glomerata,clustered bellflower,,,,,N
Campanula lasiocarpa,Alaska harebell,FACU,,,UPL,Y
Campanula rapunculoides,creeping bellflower,,,,,N
Campanula rotundifolia,harebell,FACU,FAC,FACU,UPL,Y
Campanula uniflora,alpine harebell,FAC,,,UPL,Y
Canadanthus modestus,large northern aster,FACW,FAC,FAC,FAC,Y
Cannabis sativa,hemp,,,,,N
Capnoides sempervirens,pink corydalis,,,,,N
Capsella bursa-pastoris,shepherd's-purse,FACU,FACU,FACU,FACU,Y
Caragana arborescens,common caragana,,,,,N
Cardamine bellidifolia,alpine bitter cress,FAC,,FACW,FAC,Y
Cardamine dentata,toothed bittercress,,,,,N
Cardamine nymanii,northern field bittercress,,,,FACW,Y
Cardamine parviflora,small bittercress,FACW,FACW,FAC,,Y
Cardamine pensylvanica,Pennsylvania bittercress,FACW,FACW,FACW,FACW,Y
Cardamine umbellata,mountain cress,FACW,,,FACW,Y
Carduus acanthoides,plumeless thistle,,,,,N
Carduus nutans,nodding thistle,UPL,FACU,FACU,,Y
Carex adusta,browned sedge,,,,,N
Carex albonigra,black-and-white sedge,FACU,FAC,,FACU,Y
Carex aperta,open sedge,OBL,FACW,,,Y
Carex aquatilis,water sedge,OBL,OBL,OBL,OBL,Y
Carex arcta,narrow sedge,OBL,,OBL,OBL,Y
Carex atherodes,awned sedge,OBL,OBL,OBL,OBL,Y
Carex athrostachya,long-bracted sedge,FACW,FACW,,FAC,Y
Carex atratiformis ssp. raymondii,scabrous black sedge,,,,,N
Carex atrosquama,dark-scaled sedge,FAC,FACU,,FACW,Y
Carex aurea,golden sedge,FACW,OBL,FACW,FACW,Y
Carex backii,Back's sedge,,,,,N
Carex bebbii,Bebb's sedge,OBL,OBL,OBL,OBL,Y
Carex bicolor,two-color sedge,,,,OBL,Y
Carex brevior,slender-beaked sedge,FAC,FAC,FAC,,Y
Carex brunnescens,brownish sedge,OBL,FAC,FACW,FAC,Y
Carex buxbaumii,brown sedge,OBL,OBL,OBL,FACW,Y
Carex canescens,hoary sedge,OBL,OBL,OBL,FACW,Y
Carex capillaris,hair-like sedge,FACW,FACW,FACW,FACW,Y
Carex capitata,capitate sedge,FACW,FACW,FAC,FAC,Y
Carex chordorrhiza,prostrate sedge,OBL,OBL,OBL,OBL,Y
Carex concinna,beautiful sedge,FAC,FACU,FACU,FAC,Y
Carex concinnoides,low northern sedge,,,,,N
Carex cordillerana,cordilleran sedge,,,,,N
Carex crawei,Crawe's sedge,FACW,FACW,FACW,,Y
Carex crawfordii,Crawford's sedge,FACW,OBL,FACW,FAC,Y
Carex deflexa,bent sedge,,,,,N
Carex deweyana,Dewey's sedge,FAC,FACU,FACU,FACU,Y
Carex diandra,two-stamened sedge,OBL,OBL,OBL,OBL,Y
Carex disperma,two-seeded sedge,FACW,FACW,OBL,FACW,Y
Carex douglasii,Douglas sedge,FAC,FAC,,,Y
Carex duriuscula,low sedge,,,,,N
Carex eburnea,bristle-leaved sedge,FACU,FACU,FACU,FACU,Y
Carex echinata,little prickly sedge,OBL,OBL,OBL,OBL,Y
Carex epapillosa,blackened sedge,,,,,N
Carex filifolia,thread-leaved sedge,,,,,N
Carex flava,yellow sedge,OBL,OBL,OBL,OBL,Y
Carex foenea,silvery-flowered sedge,FACU,UPL,UPL,FACU,Y
Carex fuliginosa ssp. misandra,nodding sedge,,,,,N
Carex garberi,elk sedge,FACW,FACW,FACW,FACW,Y
Carex geyeri,Geyer's sedge,,,,,N
Carex glacialis,glacier sedge,,,,,N
Carex gynocrates,northern bog sedge,OBL,OBL,OBL,OBL,Y
Carex haydeniana,Hayden's sedge,FAC,FACU,,,Y
Carex heleonastes,Hudson Bay sedge,,,OBL,OBL,Y
Carex hoodii,Hood's sedge,FACU,UPL,,FACU,Y
Carex hookeriana,Hooker's sedge,,,,,N
Carex houghtoniana,sand sedge,,,,,N
Carex hystericina,porcupine sedge,OBL,OBL,OBL,,Y
Carex illota,small-headed sedge,FACW,FACW,,,Y
Carex incurviformis,curved-spike sedge,FAC,FAC,,FAC,Y
Carex infirminervia,weak-nerved sedge,FAC,FAC,,,Y
Carex inops,Long-stolon Sedge,,,,,N
Carex interior,inland sedge,OBL,OBL,OBL,OBL,Y
Carex lachenalii,two-parted sedge,OBL,OBL,,OBL,Y
Carex lacustris,lakeshore sedge,OBL,OBL,OBL,,Y
Carex lapponica,Lapland sedge,,,,OBL,Y
Carex lasiocarpa,hairy-fruited sedge,OBL,OBL,OBL,OBL,Y
Carex lenticularis,shore sedge,OBL,OBL,OBL,OBL,Y
Carex leptalea,bristle-stalked sedge,OBL,OBL,OBL,OBL,Y
Carex limosa,mud sedge,OBL,OBL,OBL,OBL,Y
Carex livida,livid sedge,OBL,OBL,OBL,OBL,Y
Carex loliacea,rye-grass sedge,,,,OBL,Y
Carex macloviana,thick-spike sedge,FACW,FACW,,FAC,Y
Carex magellanica,bog sedge,OBL,OBL,OBL,OBL,Y
Carex maritima,seaside sedge,,,,FAC,Y
Carex media,intermediate sedge,FACW,FACW,FACW,FACW,Y
Carex mertensii,purple sedge,FAC,FAC,,FACW,Y
Carex microglochin,short-awned sedge,FACW,OBL,OBL,OBL,Y
Carex microptera,small-winged sedge,FACU,FAC,,FAC,Y
Carex nardina,fragrant sedge,FACU,FACU,,FACU,Y
Carex nebrascensis,Nebraska sedge,OBL,OBL,OBL,,Y
Carex nigricans,black alpine sedge,FACW,FACW,,FACW,Y
Carex obtusata,blunt sedge,,,,,N
Carex oligosperma,few-fruited sedge,,OBL,OBL,,Y
Carex pachystachya,sedge,FAC,FAC,,FAC,Y
Carex parryana,Parry's sedge,FACW,FACW,FACW,FACW,Y
Carex pauciflora,few-flowered sedge,OBL,OBL,OBL,OBL,Y
Carex paysonis,Payson's sedge,FACU,FACU,,FACU,Y
Carex peckii,Peck's sedge,,,,,N
Carex pedunculata,stalked sedge,OBL,OBL,FAC,,Y
Carex pellita,woolly sedge,OBL,OBL,OBL,,Y
Carex petasata,pasture sedge,UPL,UPL,,UPL,Y
Carex petricosa,stone sedge,,,,,N
Carex phaeocephala,head-like sedge,UPL,FACU,,FAC,Y
Carex podocarpa,alpine sedge,FAC,FAC,,FAC,Y
Carex praegracilis,graceful sedge,FACW,FACW,FACW,FACW,Y
Carex prairea,prairie sedge,OBL,OBL,FACW,,Y
Carex praticola,meadow sedge,FACW,FAC,FAC,FAC,Y
Carex preslii,Presl sedge,FACU,FACU,,FACU,Y
Carex pseudocyperus,cyperus-like sedge,,OBL,OBL,,Y
Carex pyrenaica,spiked sedge,,,,,N
Carex raynoldsii,Raynold's sedge,FACU,FACU,,,Y
Carex retrorsa,turned sedge,OBL,OBL,OBL,,Y
Carex richardsonii,Richardson's sedge,FAC,FAC,UPL,,Y
Carex rossii,Ross' sedge,,,,,N
Carex rostrata,beaked sedge,OBL,OBL,OBL,OBL,Y
Carex rupestris,rock sedge,FACU,FACU,,FACU,Y
Carex sartwellii,Sartwell's sedge,OBL,FACW,OBL,OBL,Y
Carex saxatilis,rocky-ground sedge,OBL,OBL,FACW,FACW,Y
Carex saximontana,Rocky Mountain sedge,,,,,N
Carex scirpoidea,rush-like sedge,FAC,FACU,FACU,FACU,Y
Carex scoparia,broom sedge,FACW,FACW,FACW,,Y
Carex scopulorum,Holn's Rocky Mountain sedge,OBL,FACW,,,Y
Carex siccata,hay sedge,FACU,UPL,UPL,FACU,Y
Carex simulata,mimic sedge,OBL,OBL,,,Y
Carex spectabilis,showy sedge,FACW,FACW,,FACW,Y
Carex sprengelii,Sprengel's sedge,FAC,FACU,FAC,FAC,Y
Carex stipata,awl-fruited sedge,OBL,OBL,OBL,OBL,Y
Carex supina,weak sedge,,,,,N
Carex sychnocephala,long-beaked sedge,FACW,FACW,FACW,FACW,Y
Carex tahoensis,Lake Tahoe sedge,,,,,N
Carex tenera,broad-fruited sedge,FACW,FACW,FAC,,Y
Carex tenuiflora,thin-flowered sedge,OBL,OBL,OBL,OBL,Y
Carex tonsa,bald sedge,,,,,N
Carex torreyi,Torrey's sedge,FAC,UPL,FACU,,Y
Carex trisperma,three-seeded sedge,,OBL,OBL,,Y
Carex umbellata,umbellate sedge,,,,,N
Carex utriculata,small bottle sedge,OBL,OBL,OBL,OBL,Y
Carex vaginata,sheathed sedge,OBL,OBL,OBL,OBL,Y
Carex vesicaria,blister sedge,OBL,OBL,OBL,,Y
Carex viridula,green sedge,OBL,OBL,OBL,OBL,Y
Carex vulpinoidea,fox sedge,OBL,FACW,OBL,,Y
Carex xerantica,white-scaled sedge,,,,,N
Carthamus tinctorius,safflower,,,,,N
Carum carvi,caraway,FACU,UPL,UPL,,Y
Cassiope mertensiana,western mountain-heather,FACU,FACU,,UPL,Y
